Dates,PX_LAST
#NAME?,16.66
23/9/1992,417.44
24/9/1992,418.47
25/9/1992,414.35
28/9/1992,416.62
29/9/1992,416.8
30/9/1992,417.8
1/10/1992,416.29
2/10/1992,410.47
5/10/1992,407.57
6/10/1992,407.18
7/10/1992,404.25
8/10/1992,407.75
9/10/1992,402.66
12/10/1992,407.44
13/10/1992,409.3
14/10/1992,409.37
15/10/1992,409.6
16/10/1992,411.73
19/10/1992,414.98
20/10/1992,415.48
21/10/1992,415.67
22/10/1992,414.9
23/10/1992,414.1
26/10/1992,418.16
27/10/1992,418.49
28/10/1992,420.13
29/10/1992,420.86
30/10/1992,418.68
2/11/1992,422.75
3/11/1992,419.92
4/11/1992,417.11
5/11/1992,418.34
6/11/1992,417.58
9/11/1992,418.59
10/11/1992,418.62
11/11/1992,422.2
12/11/1992,422.87
13/11/1992,422.43
16/11/1992,420.68
17/11/1992,419.27
18/11/1992,422.85
19/11/1992,423.61
20/11/1992,426.65
23/11/1992,425.12
24/11/1992,427.59
25/11/1992,429.19
27/11/1992,430.16
30/11/1992,431.35
1/12/1992,430.78
2/12/1992,429.89
3/12/1992,429.91
4/12/1992,432.06
7/12/1992,435.31
8/12/1992,436.99
9/12/1992,435.65
10/12/1992,434.64
11/12/1992,433.73
14/12/1992,432.84
15/12/1992,432.57
16/12/1992,431.52
17/12/1992,435.43
18/12/1992,441.28
21/12/1992,440.7
22/12/1992,440.31
23/12/1992,439.03
24/12/1992,439.77
28/12/1992,439.15
29/12/1992,437.98
30/12/1992,438.82
31/12/1992,435.71
4/1/1993,435.38
5/1/1993,434.34
6/1/1993,434.52
7/1/1993,430.73
8/1/1993,429.05
11/1/1993,430.95
12/1/1993,431.04
13/1/1993,433.03
14/1/1993,435.94
15/1/1993,437.15
18/1/1993,436.84
19/1/1993,435.13
20/1/1993,433.37
21/1/1993,435.49
22/1/1993,436.11
25/1/1993,440.01
26/1/1993,439.95
27/1/1993,438.11
28/1/1993,438.66
29/1/1993,438.78
1/2/1993,442.52
2/2/1993,442.56
3/2/1993,447.2
4/2/1993,449.56
5/2/1993,448.93
8/2/1993,447.85
9/2/1993,445.33
